timestamp,keystrokes,erase_keys,erase_keys_percentage,press_and_hold_avg,press_and_hold_std,average_latency,latency_std,word_counter,word_avg_length,word_std_length,phrase_counter,clicks,left_clicks,right_clicks,scroll_clicks,scrolls_up,scrolls_down,avg_speed,avg_acceleration,directions
1721349125.4027047,16,1,7.6923076923076925,0.24079963564872742,0.1186377283703372,0.24079963564872742,0.1186377283703372,16,1.0,0.0,1,11,11,0,0,0,0,8.41844514978008,-0.008569090606750922,"[-80.53767779197439, -70.01689347810003, -69.44395478041653, -67.21759426951832, -65.55604521958347, -64.35899417569472, -70.5599651718238, -63.43494882292201, -61.38954033403479, -63.43494882292201, -56.309932474020215, -60.25511870305778, -51.34019174590991, -45.0, -45.0, -45.0, -51.34019174590991, -53.13010235415598, -45.0, -39.80557109226519, -59.03624346792648, -45.0, -45.0, -50.19442890773481, -57.9946167919165, -53.13010235415598, -50.71059313749964, -49.76364169072618, -55.4914770123316, -60.94539590092286, -53.97262661489639, -58.49573328079582, -60.94539590092286, -60.94539590092286, -52.1250163489018, -59.03624346792648, -63.43494882292201, -68.19859051364818, -45.0, -45.0, -90.0, -45.0, -90.0, 0.0, -90.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 135.0, 116.56505117707799, 116.56505117707799, 90.0, 116.56505117707799, 116.56505117707799, 116.56505117707799, 135.0, 90.0, 135.0, 116.56505117707799, 135.0, 0.0, 90.0, 0.0, 90.0, 135.0, 180.0, 180.0, 153.434948822922, 165.96375653207352, 160.70995378081125, 163.00917670801385, 159.01510216411782, 161.70722403543496, 150.60394714505676, 158.355564859286, 146.30993247402023, 152.75825848264267, 141.34019174590992, 151.78264414527072, 142.25319461272534, 146.02345596374315, 133.66778014613035, 146.30993247402023, 132.51044707800085, 137.48955292199918, 135.0, 135.0, 153.434948822922, 135.0, 90.0, 135.0, 135.0, 123.69006752597979, 143.13010235415598, 135.0, 131.18592516570965, 135.0, 135.0, 135.0, 126.86989764584402, 135.0, 124.99202019855868, 135.0, 119.74488129694222, 135.0, 135.0, 123.69006752597979, 135.0, 108.43494882292202, 135.0, 108.43494882292202, 104.03624346792648, 116.56505117707799, 102.9946167919165, 113.96248897457819, 108.43494882292202, 111.80140948635182, 104.03624346792648, 120.96375653207352, 108.43494882292202, 116.56505117707799, 90.0, 116.56505117707799, 99.46232220802563, 111.80140948635182, 110.55604521958347, 116.56505117707799, 113.96248897457819, 108.43494882292202, 123.69006752597979, 118.61045966596521, 121.60750224624891, 120.25643716352927, 119.05460409907714, 120.25643716352927, 116.56505117707799, 126.86989764584402, 171.86989764584402, -135.0, 153.434948822922, -135.0, -153.434948822922, -153.434948822922, -135.0, -135.0, 180.0, 0.0, -90.0, 0.0, 0.0, -26.56505117707799, -45.0, -26.56505117707799, 0.0, -45.0, -26.56505117707799, 0.0, -26.56505117707799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -45.0, 0.0, 0.0, 0.0, 0.0, -90.0, 0.0, 0.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -63.43494882292201, -90.0, -78.69006752597979, -63.43494882292201, -82.8749836510982, -75.96375653207353, -83.6598082540901, -86.18592516570965, -81.86989764584403, -86.82016988013577, -83.29016319224307, -82.14668669802178, -86.63353933657021, -81.02737338510362, -75.25643716352927, -78.3106308245608, -79.11447294534128, -77.61924307119283, -75.25643716352927, -77.19573393471325, -73.30075576600639, -73.30075576600639, -71.56505117707799, -71.56505117707799, -90.0, -90.0, -108.43494882292202, -125.53767779197437, -130.10090754621226, -128.6598082540901, -131.8778695378843, -126.6070748126075, -135.0, -132.87890360333856, -136.8476102659946, -135.0, -138.01278750418336, -135.0, -142.12501634890182, -131.18592516570965, -138.81407483429035, -139.39870535499554, -144.46232220802563, -146.30993247402023, -156.03751102542182, -165.96375653207352, -146.30993247402023, -165.96375653207352, -165.96375653207352, 180.0, -146.30993247402023, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, -153.434948822922, 180.0, 180.0, 180.0, 180.0, -153.434948822922, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, 0.0, -90.0, -45.0, -90.0, 0.0, -90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.972626614896393, 21.037511025421818, 11.888658039627975, 16.389540334034784, 21.44773632710535, 23.629377730656817, 26.56505117707799, 30.256437163529263, 26.56505117707799, 36.86989764584402, 34.5085229876684, 36.86989764584402, 38.15722658736906, 41.98721249581666, 45.0, 45.0, 48.01278750418334, 54.46232220802562, 48.366460663429805, 54.46232220802562, 45.0, 53.13010235415598, 45.0, 45.0, 90.0, 63.43494882292201, 0.0, 90.0, 90.0, 101.30993247402021, 98.9726266148964, 103.62699485989154, 96.3401917459099, 100.30484646876603, 99.09027692082232, 103.2405199151872, 103.2405199151872, 101.76828893202065, 102.0947570770121, 93.3664606634298, 100.30484646876603, 94.39870535499554, 97.1250163489018, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 71.56505117707799, 68.19859051364818, 71.56505117707799, 56.309932474020215, 63.43494882292201, 53.13010235415598, 45.0, 45.0, 37.874983651098205, 35.53767779197438, 36.86989764584402, 35.53767779197438, 45.0, 45.0, 45.0, 45.0, 45.0, 56.309932474020215, 45.0, 26.56505117707799, 45.0, 90.0, 0.0, 90.0, 0.0, 90.0, 0.0, 0.0, 90.0, 90.0, 135.0, 146.30993247402023, 161.565051177078, 170.53767779197437, 168.6900675259798, 180.0, 180.0, 168.6900675259798, 180.0, 165.96375653207352, 180.0, 161.565051177078, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, -153.434948822922, -153.434948822922, 180.0, -153.434948822922, 0.0, 180.0, 180.0, 180.0, -90.0, 180.0, 0.0, 180.0, 180.0, 180.0, 0.0, -90.0, 180.0, 180.0, 180.0, -90.0, 180.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -45.0, 0.0, -71.56505117707799, -90.0, -68.19859051364818, -80.53767779197439, -77.47119229084849, -75.96375653207353, -75.96375653207353, -75.96375653207353, -78.69006752597979, -77.0053832080835, -71.56505117707799, -68.19859051364818, -72.18111108547723, -70.4633450618716, -71.22196677755446, -67.69379494509236, -69.10223450116113, -64.88516511385544, -60.94539590092286, -64.79887635452492, -60.64224645720873, -53.13010235415598, -63.43494882292201, -56.309932474020215, -71.56505117707799, -45.0, -45.0, -90.0, -90.0, 0.0, 0.0, 180.0, 180.0, 180.0, -176.30861401354872, -173.08877288097534, -172.64762064010765, -173.08877288097534, -174.28940686250036, -174.5596679689945, 180.0, 180.0, -176.82016988013575, 180.0, 180.0, -174.28940686250036, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 180.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -45.0, 0.0, -90.0, -90.0, -90.0, 0.0, -90.0, 0.0, 0.0, 0.0, -5.194428907734806, 0.0, -4.398705354995532, 0.0, 0.0, 0.0, 2.489552921999156, 10.885527054658738, 6.34019174590991, 14.743562836470735, 14.534455080540122, 23.629377730656817, 17.52556837372287, 30.96375653207352, 26.56505117707799, 23.19859051364819, 33.690067525979785, 45.0, 26.56505117707799, 0.0, 0.0, 45.0, 0.0, 0.0, 180.0, 170.53767779197437, 180.0, 168.6900675259798, 180.0, 180.0, 180.0, -176.63353933657018, -177.51044707800085, -173.29016319224309, -175.0302592718897, -176.18592516570965, -172.40535663140858, -175.2363583092738, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 168.6900675259798, 180.0, 170.53767779197437, 165.96375653207352, 165.96375653207352, 180.0, 153.434948822922, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, 180.0, 0.0, 0.0, -90.0, 180.0, 0.0, 180.0, 180.0, 180.0, 180.0, 0.0, 180.0, 180.0, -153.434948822922, 180.0, -135.0, 180.0, -135.0, 180.0, -135.0, 180.0, 180.0, 180.0, 180.0, -90.0, 180.0, 180.0, 180.0, -90.0, 180.0, 0.0, 180.0, 180.0, -90.0, -90.0, 0.0, 180.0, -90.0, -90.0, -90.0, -90.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -90.0, 0.0, -26.56505117707799, -33.690067525979785, -23.962488974578186, -29.74488129694222, -22.750976342787634, -30.379126011368342, -21.5713071912546, -26.56505117707799, -20.556045219583467, -25.016893478100023, -11.888658039627975, -16.69924423399362, -7.125016348901798, -18.43494882292201, 0.0, -18.43494882292201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 21.80140948635181, 26.56505117707799, 36.86989764584402, 38.65980825409009, 45.0, 52.1250163489018, 50.19442890773481, 50.71059313749964, 55.00797980144134, 51.84277341263094, 52.1250163489018, 51.34019174590991, 45.0, 56.309932474020215, 53.13010235415598, 56.309932474020215, 71.56505117707799, 63.43494882292201, 63.43494882292201, 45.0, 0.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.309932474020213, 18.43494882292201, 18.43494882292201, 18.43494882292201, 0.0, 26.56505117707799, 26.56505117707799, 26.56505117707799, 18.43494882292201, 45.0, 45.0, 26.56505117707799, 26.56505117707799, 33.690067525979785, 45.0, 26.56505117707799, 30.96375653207352, 30.96375653207352, 45.0, 38.65980825409009, 35.53767779197438, 37.874983651098205, 45.0, 55.00797980144134, 41.18592516570965, 48.366460663429805, 41.18592516570965, 45.0, 41.18592516570965, 48.01278750418334, 50.71059313749964, 53.13010235415598, 48.81407483429036, 53.97262661489639, 45.0, 59.03624346792648, 45.0, 30.96375653207352, 36.86989764584402, 45.0, 45.0, 90.0, 26.56505117707799, 45.0, 45.0, 0.0, 90.0, 0.0, 45.0, 30.96375653207352, 26.56505117707799, 33.690067525979785, 29.054604099077146, 45.0, 29.054604099077146, 40.60129464500447, 33.690067525979785, 30.96375653207352, 26.56505117707799, 26.56505117707799, 33.690067525979785, 33.690067525979785, 18.43494882292201, 26.56505117707799, 45.0, 26.56505117707799, 90.0, 26.56505117707799, 0.0, 0.0, 0.0, 90.0, 0.0, 45.0, 0.0, 18.43494882292201, 18.43494882292201, -151.99082329198617, -146.88865803962798, -155.80679101271124, -152.87869659584135, -157.52056560289688, -149.42077312751098, -157.89055165624833, -159.44395478041653, -158.19859051364818, -151.3895403340348, -150.25511870305778, -153.434948822922, -149.74356283647072, -146.30993247402023, -158.19859051364818, -146.30993247402023, -153.434948822922, -153.434948822922, -153.434948822922, -161.565051177078, -135.0, -161.565051177078, -153.434948822922, -153.434948822922, -153.434948822922, -153.434948822922, -135.0, -135.0, 180.0, 180.0, -135.0, -135.0, -90.0, -135.0, -153.434948822922, -135.0, -116.56505117707799, -135.0, -113.19859051364818, -116.56505117707799, -104.03624346792648, -110.55604521958347, -116.56505117707799, -101.30993247402021, -108.43494882292202, -104.03624346792648, -90.0, -116.56505117707799, -90.0, -90.0, -90.0, -90.0, 180.0, -90.0, -153.434948822922, -135.0, -149.03624346792648, -120.96375653207352, -135.0, -126.86989764584402, -135.0, -123.69006752597979, -125.53767779197437, -135.0, -126.86989764584402, -123.69006752597979, -123.69006752597979, -123.69006752597979, -116.56505117707799, -135.0, -135.0, 0.0, -90.0, -90.0, -90.0, -90.0, 0.0, 0.0, 0.0, 0.0, 2.642545294064724, 5.599339336520571, 5.640549432156823, 8.914926957147866, 11.181754210196678, 16.927513064147043, 21.55707928503772, 23.962488974578186, 23.070412249824653, 27.34987578006988, 23.355564859286005, 28.072486935852957, 26.56505117707799, 32.005383208083494, 26.56505117707799, 26.56505117707799, 33.690067525979785, 45.0, 90.0, 26.56505117707799, 30.96375653207352, 45.0, 32.7352262721076, 36.384351815835885, 32.9052429229879, 41.18592516570965, 33.690067525979785, 42.61405596961119, 37.74680538727467, 43.60281897270362, 42.13759477388825, 45.0, 40.60129464500447, 51.84277341263094, 50.71059313749964, 48.81407483429036, 49.398705354995535, 59.03624346792648, 33.690067525979785, 63.43494882292201, 45.0, 45.0, 90.0, 0.0, 0.0, 0.0, -135.0, -135.0, -123.69006752597979, -120.96375653207352, -128.6598082540901, -122.0053832080835, -128.6598082540901, -127.87498365109822, -128.6598082540901, -135.0, -126.86989764584402, -116.56505117707799, -126.86989764584402, -123.69006752597979, -135.0, -108.43494882292202, -153.434948822922, -116.56505117707799, 180.0, -90.0, -135.0, -135.0, 0.0, 180.0, -90.0, 0.0, -90.0, 180.0, -90.0, 180.0, 180.0, -90.0, 180.0, 0.0, 0.0, -90.0, -90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -90.0, -129.8055710922652, -116.56505117707799, -111.80140948635182, -108.69898280418113, -106.38954033403479, -102.52880770915151, -102.38075692880719, -99.32359177813801, -99.03948280335513, -96.44160009933505, -97.90716270295846, -91.97493401088198, -93.27048792318357, -95.1944289077348, -90.0, -90.0, -102.52880770915151, -90.0, 90.0, 90.0, 0.0, 90.0, 0.0, 90.0, 18.43494882292201, 18.43494882292201, 45.0, 0.0, 30.96375653207352, 45.0, 14.036243467926479, 18.43494882292201, 26.56505117707799, 45.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 26.56505117707799, 0.0, 26.56505117707799, 0.0, 45.0, 0.0, 0.0, 0.0, 45.0, 26.56505117707799, 26.56505117707799, 0.0, 26.56505117707799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.56505117707799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 180.0, 180.0, 171.86989764584402, 163.3007557660064, 169.9920201985587, 161.565051177078, 164.35775354279127, 150.94539590092285, 159.44395478041653, 146.30993247402023, 161.565051177078, 153.434948822922, 146.30993247402023, 153.434948822922, 146.30993247402023, 153.434948822922, 153.434948822922, 180.0, 135.0, 135.0, 180.0, 90.0, 161.565051177078, 171.2538377374448, 171.0273733851036, 174.28940686250036, 169.28687697720898, 172.74680538727466, 175.76360520094119, 174.05313694602648, 173.15722658736905, 168.9964591482505, 174.5596679689945, 174.0938588862295, 169.9920201985587, 171.0273733851036, 158.96248897457818, 169.9920201985587, 175.6012946450045, 167.90524292298792, 164.74488129694222, 157.38013505195957, 158.19859051364818, 163.3007557660064, 161.565051177078, 156.03751102542182, 143.13010235415598, 150.25511870305778, 153.434948822922, 150.25511870305778, 158.19859051364818, 143.13010235415598, 149.03624346792648, 150.25511870305778, 135.0, 153.434948822922, 139.39870535499554, 135.0, 135.0, 135.0, 127.87498365109822, 145.30484646876604, 127.87498365109822, 138.01278750418336, 142.12501634890182, 138.81407483429035, 135.0, 149.03624346792648, 139.39870535499554, 153.434948822922, 144.46232220802563, 158.19859051364818, 146.30993247402023, 156.03751102542182, 141.34019174590992, 146.30993247402023, 153.434948822922, 158.19859051364818, 150.25511870305778, 165.96375653207352, 153.434948822922, 164.05460409907712, 153.434948822922, 161.565051177078, 161.565051177078, 153.434948822922, 180.0, 153.434948822922, 180.0, 180.0, 180.0, 0.0, 180.0, -90.0, -135.0, -108.43494882292202, -108.43494882292202, -99.46232220802563, -120.96375653207352, -99.46232220802563, -104.03624346792648, -108.43494882292202, -101.30993247402021, -108.43494882292202, -90.0, -116.56505117707799, -90.0, -116.56505117707799, -90.0, -90.0, -135.0, -90.0, -90.0, -135.0, -90.0, -90.0, 0.0, -90.0, -90.0, -135.0, 0.0, -90.0, -135.0, -90.0, -90.0, 180.0, 0.0, -90.0, 180.0, -90.0, -90.0, -90.0, 180.0, 0.0, -135.0, -90.0, 180.0, -90.0, 180.0, -90.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 0.0, 135.0, 116.56505117707799, 135.0, 180.0, 90.0, 135.0, 116.56505117707799, 135.0, 180.0, 135.0, 90.0, 116.56505117707799, 135.0, 0.0, 135.0, 135.0, 90.0, 135.0, 0.0, 180.0, 90.0, 180.0, 90.0, 180.0, 90.0, 0.0, -90.0, 0.0, -90.0, 0.0, 0.0, -45.0, -90.0, 0.0, 0.0, 0.0, -45.0, -14.036243467926479, -14.036243467926479, -14.743562836470735, -11.309932474020213, -15.642246457208728, -14.931417178137554, -6.632514615138462, -7.853313301978219, -2.489552921999156, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7098368077569335, 4.085616779974877, 14.036243467926479, 11.309932474020213, 16.69924423399362, 7.125016348901798, 18.43494882292201, 14.036243467926479, 26.56505117707799, 26.56505117707799, 21.80140948635181, 18.43494882292201, 26.56505117707799, 0.0, 45.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0]"
